customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C100190,Female,0,Yes,No,19,No,No,No,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,64.57,1332.13,No
C100191,Female,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),62.73,960.09,Yes
C100192,Female,0,No,No,16,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,114.62,1941.01,No
C100193,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,90.58,370.84,Yes
C100194,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,60.26,2432.97,No
C100195,Male,1,No,No,18,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),132.91,2408.79,Yes
C100196,Male,1,No,No,3,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,84.75,315.26,No
C100197,Male,1,No,Yes,34,No,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,40.93,1370.5,Yes
C100198,Female,0,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,77.7,5013.71,No
C100199,Female,0,Yes,No,70,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,86.07,5963.36,Yes
C100200,Female,0,No,No,11,No,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),49.37,528.84,Yes
C100201,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,38.42,83.42,No
C100202,Female,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),72.59,1238.43,No
C100203,Female,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,59.19,102.58,No
C100204,Male,0,No,No,65,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,114.37,7490.66,No
C100205,Female,0,No,No,4,Yes,No phone service,No,No,No,No,No,No,No,One year,Yes,Mailed check,92.23,324.99,Yes
C100206,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),50.78,218.11,Yes
C100207,Male,0,No,No,12,Yes,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,82.78,925.5,No
C100208,Male,0,No,No,11,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),108.01,1237.82,No
C100209,Female,1,No,Yes,37,Yes,No,No,No,No,Yes,No,No,No,One year,Yes,Mailed check,28.19,994.55,No
C100210,Female,0,Yes,No,14,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,39.32,570.37,No
C100211,Female,0,No,Yes,4,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,69.66,263.9,Yes
C100212,Female,0,Yes,No,7,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,71.07,538.7,No
C100213,Female,0,No,No,17,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,68.43,1151.77,No
C100214,Female,0,Yes,No,3,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,60.68,320.26,No
C100215,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,60.22,1419.75,No
C100216,Male,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,81.53,1614.84,Yes
C100217,Female,0,Yes,No,30,No,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,104.02,3097.99,No
C100218,Male,0,No,Yes,66,Yes,No,No,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.57,3824.24,No
C100219,Female,0,No,Yes,58,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),143.15,8248.76,No
C100220,Female,1,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),128.82,9014.65,No
C100221,Female,0,Yes,No,6,Yes,No,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),109.88,660.4,No
C100222,Male,0,Yes,Yes,3,Yes,No,No,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),88.67,265.89,No
C100223,Male,1,Yes,No,8,Yes,No phone service,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,130.24,954.98,Yes
C100224,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),61.3,3335.03,No
C100225,Male,0,No,Yes,72,No,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.02,3192.92,Yes
C100226,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.22,2620.14,No
C100227,Male,0,Yes,No,2,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,39.91,7.02,Yes
C100228,Female,1,Yes,Yes,70,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,73.65,5158.47,No
C100229,Female,0,Yes,No,13,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,78.99,916.06,No
C100230,Male,1,No,No,0,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.03,0.0,Yes
C100231,Male,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.63,932.85,Yes
C100232,Male,0,Yes,No,1,No,Yes,No,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.99,39.08,Yes
C100233,Male,0,Yes,No,18,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),122.09,2270.91,Yes
C100234,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),88.6,795.37,Yes
C100235,Male,0,Yes,Yes,15,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,97.68,1529.82,No
C100236,Male,1,Yes,No,22,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),75.72,1646.85,Yes
C100237,Male,0,No,No,48,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,21.53,1063.74,No
C100238,Female,1,No,Yes,26,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,18.25,438.23,Yes
C100239,Male,0,No,No,13,Yes,No,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,132.48,1682.57,No
C100240,Male,1,No,No,41,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.05,2125.01,No
C100241,Female,0,No,No,56,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),51.5,2900.79,No
C100242,Male,0,No,No,3,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),77.37,245.21,Yes
C100243,Female,0,No,No,18,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,86.51,1596.05,No
C100244,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.31,733.23,Yes
C100245,Male,0,Yes,No,1,No,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Mailed check,123.23,224.54,Yes
C100246,Female,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),115.02,2999.32,No
C100247,Female,0,No,No,47,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.67,2196.08,No
C100248,Female,1,No,No,4,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.06,380.03,Yes
C100249,Female,0,No,No,40,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,58.48,2293.78,Yes
C100250,Male,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.87,3065.9,Yes
C100251,Female,0,Yes,No,58,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),37.18,2151.98,Yes
C100252,Male,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,19.21,176.07,No
C100253,Female,0,Yes,Yes,56,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,69.05,3884.45,Yes
C100254,Female,0,Yes,No,9,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),41.32,332.23,No
C100255,Female,0,Yes,No,19,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),97.83,1912.49,No
C100256,Female,0,No,Yes,1,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),61.57,18.01,No
C100257,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),79.26,110.53,No
C100258,Male,0,Yes,No,30,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),111.03,3394.98,No
C100259,Female,0,No,No,14,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),25.44,336.93,No
C100260,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),48.26,395.62,Yes
C100261,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.43,397.03,No
C100262,Female,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,79.38,2106.48,No
C100263,Female,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),103.1,0.0,No
C100264,Female,0,No,No,39,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,96.01,3755.11,Yes
C100265,Male,0,Yes,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,72.91,2.51,No
C100266,Male,0,No,No,5,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,79.1,481.07,No
C100267,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,79.93,778.53,No
C100268,Female,0,No,No,15,Yes,No phone service,No,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,25.91,370.91,No
C100269,Female,0,No,No,10,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),65.31,606.51,No
C100270,Male,0,Yes,Yes,9,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),77.45,730.79,No
C100271,Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),83.76,6126.92,Yes
C100272,Male,0,No,No,24,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),42.27,1047.23,No
C100273,Male,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),31.94,148.06,Yes
C100274,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),62.96,749.58,No
C100275,Male,0,No,Yes,49,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,129.02,6256.92,Yes
C100276,Female,0,No,Yes,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.42,318.7,Yes
C100277,Male,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,105.22,216.5,Yes
C100278,Female,0,Yes,No,34,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),117.54,3945.01,No
C100279,Male,0,No,No,22,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),71.36,1532.34,No
C100280,Male,0,No,No,20,Yes,No,No,Yes,No,No,No,No,No,One year,Yes,Mailed check,49.6,1023.02,No
C100281,Male,0,Yes,No,1,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),85.38,23.42,No
C100282,Male,0,No,Yes,3,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,75.85,170.89,No
C100283,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),44.23,997.36,No
C100284,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),50.24,235.98,Yes
C100285,Female,0,Yes,No,16,Yes,Yes,No,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),83.61,1388.26,Yes
C100286,Female,0,Yes,No,18,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),98.0,1718.97,Yes
C100287,Female,0,No,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,60.32,446.55,Yes
C100288,Female,0,No,Yes,71,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Mailed check,67.93,4852.11,No
C100289,Male,0,Yes,No,44,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,90.06,4002.71,Yes
C100290,Female,0,Yes,No,30,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,64.83,2016.34,No
C100291,Female,0,No,Yes,1,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),61.02,84.48,No
C100292,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Mailed check,47.34,101.2,Yes
C100293,Male,0,No,Yes,16,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Mailed check,46.82,777.87,No
C100294,Male,0,No,No,4,No,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),150.07,586.91,No
C100295,Male,0,Yes,Yes,72,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),64.11,4602.18,No
C100296,Male,0,No,No,4,Yes,No,No,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),110.95,355.09,No
C100297,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),120.52,1972.99,No
C100298,Female,0,Yes,No,10,No,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),64.49,655.47,No
C100299,Male,0,No,Yes,24,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),81.05,1984.05,Yes
C100300,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,73.07,78.42,Yes
C100301,Female,1,No,Yes,13,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),21.63,278.83,No
C100302,Female,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),23.44,121.29,No
C100303,Male,0,Yes,No,52,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.47,3791.51,No
C100304,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,57.25,30.71,No
C100305,Female,1,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),126.75,7363.21,No
C100306,Male,0,Yes,No,42,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),62.9,2620.2,Yes
C100307,Male,0,Yes,No,8,Yes,Yes,No,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),128.53,1048.1,No
C100308,Male,0,Yes,No,37,Yes,No,No,No,No,No,Yes,No,No,Two year,No,Mailed check,55.71,2014.86,No
C100309,Male,0,No,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),127.37,0.0,No
C100310,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),85.19,6104.76,No
C100311,Female,1,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,86.9,1590.62,Yes
C100312,Male,0,No,No,8,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,54.65,510.7,No
C100313,Female,0,Yes,No,10,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,87.31,926.25,No
C100314,Female,0,Yes,No,1,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,120.78,46.26,Yes
C100315,Male,0,No,No,72,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.66,4770.73,No
C100316,Female,0,No,No,0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),59.82,9.38,No
C100317,Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),62.6,1626.17,No
C100318,Female,0,No,Yes,14,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,118.6,1676.52,No
C100319,Male,0,No,No,71,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),95.66,6791.52,Yes
C100320,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),113.43,692.27,Yes
C100321,Female,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),79.41,1339.1,No
C100322,Male,1,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),71.18,1029.33,Yes
C100323,Male,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),82.72,2417.55,No
C100324,Male,1,No,Yes,1,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,102.1,159.07,Yes
C100325,Male,0,No,No,5,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,62.59,285.43,No
C100326,Female,0,No,Yes,5,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,111.06,553.26,No
C100327,Female,0,No,Yes,32,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),80.97,2510.99,No
C100328,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,18.25,164.22,No
C100329,Male,0,No,No,20,Yes,Yes,No,No,No,No,Yes,No,No,Two year,Yes,Electronic check,96.5,1985.69,No
C100330,Female,0,No,No,5,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,31.83,191.76,Yes
C100331,Female,0,No,No,47,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,95.78,4522.0,Yes
C100332,Male,0,Yes,Yes,68,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,97.05,6677.03,No
C100333,Female,1,Yes,No,17,Yes,No,No,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),79.9,1318.05,Yes
C100334,Male,1,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,86.31,817.44,Yes
C100335,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),102.97,670.9,No
C100336,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,55.13,104.85,No
C100337,Female,0,No,No,7,No,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,93.8,596.93,Yes
C100338,Male,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),104.89,2595.68,Yes
C100339,Male,0,No,Yes,18,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),122.8,2294.85,No
C100340,Female,0,No,No,69,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),36.83,2561.85,No
C100341,Male,0,No,No,12,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,82.26,1026.48,Yes
C100342,Female,1,No,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),41.16,1094.53,Yes
C100343,Male,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),39.88,670.91,Yes
C100344,Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,80.77,1302.11,No
C100345,Female,0,No,No,7,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,72.32,407.25,Yes
C100346,Female,0,Yes,Yes,14,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),104.35,1497.24,Yes
C100347,Male,0,Yes,No,15,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,59.61,965.87,No
C100348,Male,1,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,65.98,1900.73,Yes
C100349,Female,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),76.35,5088.12,Yes
C100350,Male,1,Yes,No,9,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.15,482.89,No
C100351,Female,0,No,No,1,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,48.31,38.57,No
C100352,Female,0,No,No,16,Yes,No,No,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),103.48,1652.39,No
C100353,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),53.53,1048.24,No
C100354,Male,0,Yes,No,4,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),105.47,404.2,Yes
C100355,Female,1,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),88.22,2966.78,No
C100356,Male,1,No,Yes,72,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),23.57,1737.82,No
C100357,Male,0,Yes,No,69,Yes,No phone service,No,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,85.91,5892.2,No
C100358,Female,0,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,85.67,421.12,No
C100359,Female,0,No,No,49,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,82.69,3985.85,No
C100360,Male,1,No,No,29,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.74,1915.73,No
C100361,Female,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,41.8,588.6,No
C100362,Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,110.39,2035.42,Yes
C100363,Male,0,Yes,No,45,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,66.95,3055.61,Yes
C100364,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,43.5,680.08,Yes
C100365,Female,0,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,83.72,940.63,Yes
C100366,Male,0,Yes,No,16,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,47.72,759.86,Yes
C100367,Male,1,Yes,No,20,Yes,No phone service,No,No,Yes,No,No,No,No,Two year,Yes,Electronic check,41.53,861.08,No
C100368,Female,0,Yes,No,5,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,58.74,238.08,Yes
C100369,Female,0,No,Yes,55,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),50.04,2634.75,No
C100370,Male,1,Yes,No,26,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,42.63,1166.48,No
C100371,Male,0,No,No,24,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,94.19,2294.27,No
C100372,Male,1,Yes,No,2,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,66.59,126.83,No
C100373,Male,0,No,No,22,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,107.57,2420.27,No
C100374,Female,0,No,No,3,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.36,96.51,No
C100375,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,18.25,0.0,No
C100376,Male,0,No,No,17,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.46,1223.61,Yes
C100377,Female,0,Yes,No,12,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),125.68,1536.54,No
C100378,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),85.93,1725.38,No
C100379,Female,0,No,Yes,2,Yes,Yes,No,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),166.46,294.57,Yes
